#,Thermostat,identifier,5.22688E+11,,,,,,,,,,,,,,,,,,,,,,,,,
#,Thermostat,name,1575 APT D,,,,,,,,,,,,,,,,,,,,,,,,,
#,Start,date,1/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
#,End,date,2/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Living Room (F),Living Room2,Main Bedroom 3 (F),Main Bedroom 32,Bedroom 1 (F),Bedroom 12,Kitchen (F),Kitchen2,Bedroom 2 (F),Bedroom 22
1/16/2024,23:50:00,heat,compressorHeatStage1On,hold,Home,73,73,70.6,54,51.2,0,0,300,300,,71.3,54,1,71.7,1,70.3,1,69.9,0,69.8,0,69.2,1
1/16/2024,23:55:00,heat,compressorHeatStage1On,hold,Home,73,73,71.7,51,51.2,0,0,300,300,,72.9,51,0,72.7,1,71.5,1,71,0,70.3,0,70.5,0
1/17/2024,0:00:00,heat,compressorHeatStage1On,hold,Home,73,73,72.9,51,51.2,0,0,30,75,,74,51,0,73.9,0,72.9,1,72.3,0,71.5,0,71.9,0
1/17/2024,0:05:00,heat,compressorHeatOff,hold,Home,73,73,73.3,55,51.2,0,0,0,0,,73.8,55,0,74.2,0,73.5,0,72.8,0,72.1,0,72.5,0
1/17/2024,0:10:00,heat,compressorHeatOff,hold,Home,73,73,73,54,51.2,0,0,0,0,,73.4,54,0,73.8,0,73.2,0,72.5,0,71.9,0,72.2,0
1/17/2024,0:15:00,heat,compressorHeatOff,hold,Home,73,73,72.8,54,51.2,0,0,0,0,,73.2,54,0,73.6,0,72.9,0,72.2,0,71.7,0,71.8,0
1/17/2024,0:20:00,heat,compressorHeatOff,hold,Home,73,73,72.6,54,51.2,0,0,0,0,,73,54,0,73.4,0,72.6,0,71.8,0,71.4,0,71.4,0
1/17/2024,0:25:00,heat,compressorHeatOff,hold,Home,73,73,72.4,54,51.2,0,0,0,0,,72.9,54,0,73.1,0,72.4,0,71.7,0,71.1,0,71.2,0
1/17/2024,0:30:00,heat,compressorHeatOff,hold,Home,73,73,72.2,55,51.2,0,0,0,0,,72.7,55,0,73,0,72.2,0,71.4,0,71,1,71,0
1/17/2024,0:35:00,heat,compressorHeatOff,hold,Home,73,73,72,54,51.2,0,0,180,180,,72.4,54,1,72.8,0,71.9,0,71.3,0,70.8,1,70.8,0
1/17/2024,0:40:00,heat,compressorHeatStage1On,hold,Home,73,73,72.1,52,51.2,0,0,300,300,,73,52,1,72.9,0,72,0,71.3,0,70.8,1,70.9,0
1/17/2024,0:45:00,heat,compressorHeatStage1On,hold,Home,73,73,72.9,51,51.2,0,0,15,60,,73.7,51,0,73.7,0,73,0,72.1,0,71.5,1,71.8,0
1/17/2024,0:50:00,heat,compressorHeatOff,hold,Home,73,73,73,52,51.2,0,0,0,0,,73.4,52,0,74,0,73.5,0,72.6,0,71.9,0,72.3,0
1/17/2024,0:55:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,51.2,0,0,0,0,,73.2,52,0,73.7,0,73.3,0,72.5,0,71.7,0,72,0
1/17/2024,1:00:00,heat,compressorHeatOff,hold,Home,73,73,72.2,52,50.9,0,0,0,0,,72.9,52,0,73.5,0,73,0,72.2,0,71.5,0,71.7,0
1/17/2024,1:05:00,heat,compressorHeatOff,hold,Home,73,73,71.8,53,50.9,0,0,270,270,,72.4,53,1,73.3,0,72.8,0,71.9,0,71.3,0,71.4,0
1/17/2024,1:10:00,heat,compressorHeatStage1On,hold,Home,73,73,72.2,52,50.9,0,0,210,255,,73,52,1,73.6,0,73.1,0,72,0,71.4,0,71.7,0
1/17/2024,1:15:00,heat,compressorHeatOff,hold,Home,73,73,73,52,50.9,0,0,0,0,,73.9,52,0,74.6,0,74,0,73,0,72.1,0,72.6,0
1/17/2024,1:20:00,heat,compressorHeatOff,hold,Home,73,73,73,52,50.9,0,0,0,0,,73.6,52,0,74.4,0,74.2,0,73.1,0,72.3,0,72.7,0
1/17/2024,1:25:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,50.9,0,0,0,0,,73.3,52,0,74.1,0,73.9,0,72.8,0,72,0,72.3,0
1/17/2024,1:30:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,50.9,0,0,0,0,,73.1,52,0,73.9,0,73.6,0,72.5,0,71.8,0,72,0
1/17/2024,1:35:00,heat,compressorHeatOff,hold,Home,73,73,72.6,53,50.9,0,0,0,0,,72.9,53,0,73.7,0,73.4,0,72.2,0,71.6,0,71.7,0
1/17/2024,1:40:00,heat,compressorHeatOff,hold,Home,73,73,72.4,54,50.9,0,0,0,0,,72.7,54,0,73.5,0,73.2,0,72,0,71.4,0,71.5,0
1/17/2024,1:45:00,heat,compressorHeatOff,hold,Home,73,73,72.2,54,50.9,0,0,0,0,,72.5,54,0,73.4,0,72.9,0,71.8,0,71.2,0,71.2,0
1/17/2024,1:50:00,heat,compressorHeatOff,hold,Home,73,73,72,53,50.9,0,0,240,240,,72.3,53,0,73.2,0,72.8,0,71.6,0,71,0,71.1,0
1/17/2024,1:55:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,51,50.9,0,0,225,270,,73.2,51,0,73.4,0,73,0,71.6,0,71.1,0,71.3,0
1/17/2024,2:00:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,50.9,0,0,0,0,,73.9,51,0,74.2,0,73.9,0,72.7,0,71.7,0,72.2,0
1/17/2024,2:05:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,50.9,0,0,0,0,,73.5,52,0,74.3,0,74.2,0,72.9,0,71.9,0,72.4,0
1/17/2024,2:10:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,50.9,0,0,0,0,,73.2,52,0,74,0,73.9,0,72.6,0,71.8,0,72.1,0
1/17/2024,2:15:00,heat,compressorHeatOff,hold,Home,73,73,72.7,53,50.9,0,0,0,0,,73,53,0,73.7,0,73.7,0,72.3,0,71.6,0,71.8,0
1/17/2024,2:20:00,heat,compressorHeatOff,hold,Home,73,73,72.4,53,50.9,0,0,0,0,,72.7,53,0,73.5,0,73.5,0,72.1,0,71.3,0,71.6,0
1/17/2024,2:25:00,heat,compressorHeatOff,hold,Home,73,73,72.2,54,50.9,0,0,0,0,,72.5,54,0,73.3,0,73.3,0,71.9,0,71.1,0,71.3,0
1/17/2024,2:30:00,heat,compressorHeatOff,hold,Home,73,73,72.1,54,49.5,0,0,0,0,,72.4,54,0,73.2,0,73.2,0,71.7,0,71,0,71.2,0
1/17/2024,2:35:00,heat,compressorHeatStage1On,hold,Home,73,73,71.9,53,49.5,0,0,300,300,,72.3,53,0,73,0,73.1,0,71.5,0,70.8,0,71,0
1/17/2024,2:40:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,51,49.5,0,0,210,255,,73.3,51,0,73.4,0,73.6,0,71.8,0,71,0,71.5,0
1/17/2024,2:45:00,heat,compressorHeatOff,hold,Home,73,73,73.2,51,49.5,0,0,0,0,,73.9,51,0,74.2,0,74.4,0,73.1,0,72,0,72.3,0
1/17/2024,2:50:00,heat,compressorHeatOff,hold,Home,73,73,73.3,52,49.5,0,0,0,0,,73.5,52,0,74.3,0,74.6,0,73.1,0,72,0,72.5,0
1/17/2024,2:55:00,heat,compressorHeatOff,hold,Home,73,73,73,52,49.5,0,0,0,0,,73.2,52,0,74,0,74.3,0,72.8,0,71.8,0,72.2,0
1/17/2024,3:00:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,49.4,0,0,0,0,,73,52,0,73.8,0,74.1,0,72.5,0,71.6,0,71.9,0
1/17/2024,3:05:00,heat,compressorHeatOff,hold,Home,73,73,72.5,53,49.4,0,0,0,0,,72.7,53,0,73.6,0,73.9,0,72.3,0,71.4,0,71.6,0
1/17/2024,3:10:00,heat,compressorHeatOff,hold,Home,73,73,72.3,53,49.4,0,0,240,240,,72.5,53,0,73.4,0,73.7,0,72.1,0,71.2,0,71.4,0
1/17/2024,3:15:00,heat,compressorHeatStage1On,hold,Home,73,73,72.6,51,49.4,0,0,150,195,,73.3,51,0,73.5,0,73.8,0,72.2,0,71.3,0,71.5,0
1/17/2024,3:20:00,heat,compressorHeatOff,hold,Home,73,73,73.2,51,49.4,0,0,0,0,,73.7,51,0,74.1,0,74.7,0,72.8,0,71.8,0,72.4,0
1/17/2024,3:25:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,49.4,0,0,0,0,,73.3,52,0,74,0,74.5,0,72.9,0,71.9,0,72.2,0
1/17/2024,3:30:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,49.6,0,0,0,0,,73.1,52,0,73.8,0,74.3,0,72.6,0,71.7,0,71.9,0
1/17/2024,3:35:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,49.6,0,0,0,0,,72.8,52,0,73.6,0,74.1,0,72.4,0,71.5,0,71.7,0
1/17/2024,3:40:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,49.6,0,0,105,105,,72.6,52,0,73.4,0,73.9,0,72.1,0,71.2,0,71.5,0
1/17/2024,3:45:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,52,49.6,0,0,240,285,,72.8,52,0,73.4,0,73.8,0,72.1,0,71.1,0,71.4,0
1/17/2024,3:50:00,heat,compressorHeatOff,hold,Home,73,73,72.9,51,49.6,0,0,0,0,,73.6,51,0,73.9,0,74.3,0,72.5,0,71.6,0,71.8,0
1/17/2024,3:55:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,49.6,0,0,0,0,,73.3,52,0,74,0,74.6,0,72.8,0,71.8,0,72.1,0
1/17/2024,4:00:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,49.8,0,0,0,0,,73.1,52,0,73.8,0,74.4,0,72.6,0,71.6,0,71.8,0
1/17/2024,4:05:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,49.8,0,0,0,0,,72.8,52,0,73.5,0,74.2,0,72.4,0,71.4,0,71.6,0
1/17/2024,4:10:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,49.8,0,0,180,180,,72.5,52,0,73.4,0,74,0,72.1,0,71.2,0,71.4,0
1/17/2024,4:15:00,heat,compressorHeatStage1On,hold,Home,73,73,72.5,51,49.8,0,0,225,270,,73.1,51,0,73.4,0,73.9,0,72.1,0,71.2,0,71.3,0
1/17/2024,4:20:00,heat,compressorHeatOff,hold,Home,73,73,73.2,51,49.8,0,0,0,0,,73.8,51,1,74,0,74.8,1,72.8,0,71.8,0,72.3,0
1/17/2024,4:25:00,heat,compressorHeatOff,hold,Home,73,73,73.3,51,49.8,0,0,0,0,,73.5,51,0,74.1,0,74.8,1,73.1,0,71.9,0,72.4,0
1/17/2024,4:30:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,49.8,0,0,0,0,,73.2,52,0,73.9,0,74.5,1,72.8,0,71.8,0,72.1,0
1/17/2024,4:35:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,49.8,0,0,0,0,,73,52,1,73.7,0,74.3,1,72.4,0,71.5,0,71.8,0
1/17/2024,4:40:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,49.8,0,0,0,0,,72.8,52,1,73.5,0,74.1,1,72.3,0,71.3,0,71.6,0
1/17/2024,4:45:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,49.8,0,0,0,0,,72.6,52,0,73.4,0,73.9,1,72.1,0,71.2,0,71.3,0
1/17/2024,4:50:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,49.8,0,0,0,0,,72.4,52,0,73.2,0,73.7,0,71.9,0,71,0,71.1,0
1/17/2024,4:55:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,49.8,0,0,0,0,,72.3,52,0,73,0,73.5,0,71.8,0,70.8,0,70.9,0
1/17/2024,5:00:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,48.7,0,0,0,0,,72.2,52,0,72.8,0,73.4,0,71.6,0,70.7,0,70.9,0
1/17/2024,5:05:00,heat,compressorHeatOff,hold,Home,73,73,72.6,53,48.7,0,0,0,0,,72.1,53,0,72.7,0,73.2,0,71.4,0,70.6,0,70.7,0
1/17/2024,5:10:00,heat,compressorHeatOff,hold,Home,73,73,72.5,54,48.7,0,0,0,0,,72,54,0,72.5,0,73.1,0,71.4,0,70.5,0,70.5,0
1/17/2024,5:15:00,heat,compressorHeatOff,hold,Home,73,73,72.1,54,48.7,0,0,225,225,,71.6,54,0,72.4,0,73,0,71.3,0,70.3,0,70.4,0
1/17/2024,5:20:00,heat,compressorHeatStage1On,hold,Home,73,73,72,52,48.7,0,0,300,300,,71.8,52,0,72.6,0,73.1,0,71.3,0,70.4,0,70.6,0
1/17/2024,5:25:00,heat,compressorHeatStage1On,hold,Home,73,73,73,51,48.7,0,0,15,60,,73,51,0,73.6,0,74.3,0,72.3,0,71.3,0,71.8,0
1/17/2024,5:30:00,heat,compressorHeatOff,hold,Home,73,73,73.2,52,48.7,0,0,0,0,,72.9,52,0,73.9,0,74.6,0,72.9,0,71.8,0,72.2,0
1/17/2024,5:35:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,48.7,0,0,0,0,,72.6,52,0,73.7,0,74.4,0,72.6,0,71.6,0,72,0
1/17/2024,5:40:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,48.7,0,0,0,0,,72.4,52,0,73.5,0,74.1,0,72.3,0,71.4,0,71.6,0
1/17/2024,5:45:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,53,48.7,0,0,300,300,,72,53,0,73.3,0,74,0,72.1,0,71.2,0,71.4,0
1/17/2024,5:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.7,52,48.7,0,0,165,210,,72.8,52,0,73.6,0,74.3,0,72.5,0,71.4,0,71.8,0
1/17/2024,5:55:00,heat,compressorHeatOff,hold,Home,73,73,73.3,52,48.7,0,0,0,0,,73.1,52,0,74.3,0,75,0,73.2,0,72,0,72.6,0
1/17/2024,6:00:00,heat,compressorHeatOff,hold,Home,73,73,73.3,52,48.1,0,0,0,0,,72.9,52,0,74.1,0,75,0,73.3,0,72.1,0,72.5,0
1/17/2024,6:05:00,heat,compressorHeatOff,hold,Home,73,73,73,52,48.1,0,0,0,0,,72.7,52,0,73.9,0,74.7,0,72.9,0,71.9,0,72.1,0
1/17/2024,6:10:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,48.1,0,0,0,0,,72.6,52,0,73.7,0,74.5,0,72.6,0,71.6,0,71.8,0
1/17/2024,6:15:00,heat,compressorHeatOff,hold,Home,73,73,72.5,52,48.1,0,0,0,0,,72.4,52,0,73.4,0,74.2,0,72.4,0,71.4,0,71.5,0
1/17/2024,6:20:00,heat,compressorHeatOff,hold,Home,73,73,72.3,53,48.1,0,0,270,270,,71.9,53,1,73.3,0,74.1,0,72.2,0,71.2,0,71.3,1
1/17/2024,6:25:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,52,48.1,0,0,180,225,,72.3,52,0,73.6,0,74.1,0,72.3,0,71.2,0,71.5,1
1/17/2024,6:30:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,47.6,0,0,0,0,,72.7,52,0,74.2,0,75.1,0,73.2,0,71.9,0,72.4,1
1/17/2024,6:35:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,47.6,0,0,0,0,,72.8,52,0,74.2,0,75,0,73.2,0,72,0,72.4,0
1/17/2024,6:40:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,47.6,0,0,0,0,,72.8,52,0,73.9,0,74.8,0,72.9,0,71.8,0,72.2,0
1/17/2024,6:45:00,heat,compressorHeatOff,hold,Home,73,73,72.3,52,47.6,0,0,150,150,,72.5,52,0,73.7,0,74.6,1,72.6,0,71.5,0,71.8,0
1/17/2024,6:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,52,47.6,0,0,225,270,,72.6,52,1,73.7,1,74.6,1,72.6,0,71.5,1,71.6,0
1/17/2024,6:55:00,heat,compressorHeatOff,hold,Home,73,73,73,52,47.6,0,0,0,0,,72.8,52,0,74,1,75.1,1,73.1,0,71.9,1,72.4,0
1/17/2024,7:00:00,heat,compressorHeatOff,hold,Home,73,73,73.2,52,47.3,0,0,0,0,,72.9,52,0,74.2,1,75.2,0,73.3,0,72.1,1,72.5,0
1/17/2024,7:05:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,47.3,0,0,0,0,,72.9,52,0,74,1,74.9,0,73,0,72.1,1,72.2,0
1/17/2024,7:10:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,47.3,0,0,0,0,,72.9,52,0,73.8,1,74.6,0,72.8,0,72.1,1,71.8,0
1/17/2024,7:15:00,heat,compressorHeatOff,hold,Home,73,73,73,52,47.3,0,0,0,0,,72.9,52,1,73.7,1,74.4,0,72.6,0,71.9,1,71.5,1
1/17/2024,7:20:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,47.3,0,0,0,0,,72.7,52,0,73.6,0,74.2,0,72.2,0,71.7,0,71.3,1
1/17/2024,7:25:00,heat,compressorHeatOff,hold,Home,73,73,72.5,52,47.3,0,0,0,0,,72.5,52,0,73.3,0,74,0,72.1,0,71.6,0,71.1,0
1/17/2024,7:30:00,heat,compressorHeatOff,hold,Home,73,73,72.3,52,47.3,0,0,270,270,,72.2,52,0,73.2,0,73.9,0,72,0,71.5,0,71,0
1/17/2024,7:35:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,51,47.3,0,0,195,240,,72.6,51,0,73.4,0,74,0,72.2,0,71.5,0,71.4,1
1/17/2024,7:40:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,47.3,0,0,0,0,,73.2,51,0,74.1,0,75,0,72.9,0,72.2,0,72.2,1
1/17/2024,7:45:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,47.3,0,0,0,0,,73.1,51,0,74.1,0,74.9,0,73.2,0,72.3,0,72.4,0
1/17/2024,7:50:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,47.3,0,0,0,0,,73,52,0,73.9,0,74.6,0,72.9,0,72,0,72.1,1
1/17/2024,7:55:00,heat,compressorHeatOff,hold,Home,73,73,72.5,52,47.3,0,0,0,0,,72.7,52,1,73.7,1,74.4,0,72.6,0,71.8,0,71.9,1
1/17/2024,8:00:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,48.1,0,0,255,255,,72.4,52,1,73.5,1,74.2,1,72.4,0,71.6,0,71.7,1
1/17/2024,8:05:00,heat,compressorHeatStage1On,hold,Home,73,73,72.8,51,48.1,0,0,60,105,,73.2,51,1,73.6,1,74.2,0,72.4,0,71.6,1,71.8,1
1/17/2024,8:10:00,heat,compressorHeatOff,hold,Home,73,73,73.2,52,48.1,0,0,0,0,,73.2,52,1,74,1,74.8,0,72.9,0,72.1,1,72.4,1
1/17/2024,8:15:00,heat,compressorHeatOff,hold,Home,73,73,73,53,48.1,0,0,0,0,,73,53,0,73.8,1,74.6,0,72.9,0,72.1,1,72.3,1
1/17/2024,8:20:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,48.1,0,0,0,0,,72.8,52,0,73.6,0,74.3,0,72.6,0,71.8,1,72,1
1/17/2024,8:25:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,48.1,0,0,0,0,,72.6,52,0,73.4,0,74.1,0,72.4,0,71.6,0,71.6,0
1/17/2024,8:30:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,48.1,0,0,105,105,,72.4,52,0,73.3,0,73.9,0,72.2,0,71.3,0,71.4,0
1/17/2024,8:35:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,51,48.1,0,0,285,300,,72.9,51,0,73.3,0,73.8,0,72.2,0,71.2,0,71.3,0
1/17/2024,8:40:00,heat,compressorHeatOff,hold,Home,73,73,73,51,48.1,0,0,0,30,,73.8,51,0,73.8,0,74.4,0,72.7,0,71.6,0,72,0
1/17/2024,8:45:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,48.1,0,0,0,0,,73.5,51,0,74,0,74.8,0,73.2,0,72,0,72.3,0
1/17/2024,8:50:00,heat,compressorHeatOff,hold,Home,73,73,72.9,51,48.1,0,0,0,0,,73.2,51,0,73.8,0,74.6,0,72.9,0,71.9,0,72.1,0
1/17/2024,8:55:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,48.1,0,0,0,0,,73,52,0,73.7,0,74.4,1,72.7,0,71.6,0,71.9,0
1/17/2024,9:00:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,50.3,0,0,0,0,,72.7,52,0,73.5,0,74.1,1,72.5,0,71.4,0,71.6,0
1/17/2024,9:05:00,heat,compressorHeatOff,hold,Home,73,73,72.5,52,50.3,0,0,0,0,,72.5,52,0,73.2,0,74,1,72.3,0,71.3,0,71.4,0
1/17/2024,9:10:00,heat,compressorHeatOff,hold,Home,73,73,72.5,52,50.3,0,0,0,0,,72.4,52,0,73.1,0,73.9,1,72.1,0,71.1,0,71.1,0
1/17/2024,9:15:00,heat,compressorHeatOff,hold,Home,73,73,72.5,52,50.3,0,0,0,0,,72.3,52,0,73,0,73.8,1,71.9,0,70.9,0,71,0
1/17/2024,9:20:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,50.3,0,0,0,0,,72.2,52,1,72.8,0,73.5,1,71.8,0,70.8,0,70.9,0
1/17/2024,9:25:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,50.3,0,0,0,0,,72.2,52,0,72.7,0,73.3,1,71.7,0,70.7,1,70.8,0
1/17/2024,9:30:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,52.1,0,0,0,0,,72.3,52,0,72.6,0,73.1,1,71.6,0,70.8,1,70.7,0
1/17/2024,9:35:00,heat,compressorHeatOff,hold,Home,73,73,72.5,52,52.1,0,0,0,0,,72.6,52,0,72.8,0,72.9,0,71.5,0,71.8,1,70.6,0
1/17/2024,9:40:00,heat,compressorHeatOff,hold,Home,73,73,72.7,54,52.1,0,0,0,0,,72.7,54,1,73,1,72.8,0,71.4,0,72.6,1,70.6,0
1/17/2024,9:45:00,heat,compressorHeatOff,hold,Home,73,73,72.8,54,52.1,0,0,0,0,,72.8,54,0,72.9,1,72.6,0,71.3,0,73,1,70.6,0
1/17/2024,9:50:00,heat,compressorHeatOff,hold,Home,73,73,72.9,54,52.1,0,0,0,0,,73.1,54,0,72.9,1,72.6,0,71.2,0,73.2,0,70.6,0
1/17/2024,9:55:00,heat,compressorHeatOff,hold,Home,73,73,72.9,54,52.1,0,0,0,0,,73.2,54,0,72.9,0,72.4,0,71.2,0,73.2,1,70.6,0
1/17/2024,10:00:00,heat,compressorHeatOff,hold,Home,73,73,72.8,55,53.2,0,0,0,0,,73.1,55,0,72.9,0,72.3,0,71.1,0,73.2,1,70.6,0
1/17/2024,10:05:00,heat,compressorHeatOff,hold,Home,73,73,72.8,55,53.2,0,0,0,0,,73.1,55,1,72.9,0,72.2,0,70.9,0,73.1,1,70.6,0
1/17/2024,10:10:00,heat,compressorHeatOff,hold,Home,73,73,72.8,55,53.2,0,0,0,0,,73,55,0,72.9,1,72.1,0,70.9,0,73.1,1,70.6,0
1/17/2024,10:15:00,heat,compressorHeatOff,hold,Home,73,73,72.9,55,53.2,0,0,0,0,,73,55,0,72.9,1,72,0,70.8,0,73.4,1,70.6,0
1/17/2024,10:20:00,heat,compressorHeatOff,hold,Home,73,73,73.4,52,53.2,0,0,0,0,,73.1,52,0,73.1,1,72,0,70.8,0,74.5,1,70.6,0
1/17/2024,10:25:00,heat,compressorHeatOff,hold,Home,73,73,73.4,49,53.2,0,0,0,0,,73.3,49,0,73.1,0,71.9,0,70.7,0,74.2,1,70.6,0
1/17/2024,10:30:00,heat,compressorHeatOff,hold,Home,73,73,73.1,49,53.2,0,0,0,0,,73.3,49,1,72.9,0,71.7,0,70.7,0,73.5,1,70.4,0
1/17/2024,10:35:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,53.2,0,0,0,0,,72.5,52,1,72.7,0,71.5,1,70.6,0,73.1,1,70.2,0
1/17/2024,10:40:00,heat,compressorHeatOff,hold,Home,73,73,72.4,54,53.2,0,0,0,0,,72.2,54,0,72.6,0,71.5,0,70.6,0,73,1,70.2,0
1/17/2024,10:45:00,heat,compressorHeatOff,hold,Home,73,73,72.3,54,53.2,0,0,0,0,,72.2,54,0,72.5,1,71.5,0,70.6,0,72.9,0,70.2,0
1/17/2024,10:50:00,heat,compressorHeatOff,hold,Home,73,73,72.2,54,53.2,0,0,0,0,,72.1,54,0,72.5,1,71.5,0,70.5,0,72.8,0,70.2,0
1/17/2024,10:55:00,heat,compressorHeatOff,hold,Home,73,73,72,54,53.2,0,0,120,120,,71.9,54,0,72.4,1,71.3,0,70.4,0,72.6,0,70.1,0
1/17/2024,11:00:00,heat,compressorHeatStage1On,hold,Home,73,73,72.1,53,56.4,0,0,300,300,,72.2,53,0,72.4,1,71.3,0,70.3,0,72.6,0,70.2,0
1/17/2024,11:05:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,56.4,0,0,0,45,,73.2,52,0,73.4,1,72.2,0,71.5,0,73.2,0,71.3,0
1/17/2024,11:10:00,heat,compressorHeatOff,hold,Home,73,73,73.3,52,56.4,0,0,0,0,,73.2,52,0,73.8,0,72.6,0,72.1,0,73.6,0,72,0
1/17/2024,11:15:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,56.4,0,0,0,0,,72.9,52,0,73.5,0,72.4,0,71.9,0,73.4,0,71.8,0
1/17/2024,11:20:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,56.4,0,0,0,0,,72.7,52,0,73.3,0,72.2,0,71.7,0,73.1,0,71.6,0
1/17/2024,11:25:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,56.4,0,0,0,0,,72.5,52,0,73.2,0,72.1,0,71.6,0,72.8,0,71.4,0
1/17/2024,11:30:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,56.4,0,0,0,0,,72.4,52,0,73.1,0,72,0,71.4,0,72.6,0,71.1,0
1/17/2024,11:35:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,56.4,0,0,0,0,,72.3,52,0,72.9,0,71.9,0,71.4,0,72.3,0,71,0
1/17/2024,11:40:00,heat,compressorHeatOff,hold,Home,73,73,72.1,52,56.4,0,0,15,15,,72.3,52,0,72.9,0,71.8,0,71.2,0,72.1,0,70.9,0
1/17/2024,11:45:00,heat,compressorHeatStage1On,hold,Home,73,73,71.9,52,56.4,0,0,300,300,,72.3,52,0,72.8,0,71.8,0,71.2,0,72.1,0,70.8,0
1/17/2024,11:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.6,51,56.4,0,0,45,90,,73.4,51,0,73.6,0,72.5,0,71.9,0,72.5,0,71.6,0
1/17/2024,11:55:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,56.4,0,0,0,0,,73.5,51,0,74.1,0,73.1,0,72.6,0,73.1,0,72.5,0
1/17/2024,12:00:00,heat,compressorHeatOff,hold,Home,73,73,73,52,58.5,0,0,0,0,,73.2,52,0,73.9,0,73,0,72.5,0,73.1,0,72.3,0
1/17/2024,12:05:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,58.5,0,0,0,0,,73.1,52,0,73.7,0,72.8,0,72.3,0,72.8,0,72,0
