#,Thermostat,identifier,5.31611E+11,,,,,,,,,,,,,,,,,,,,
#,Thermostat,name,1575 apt C,,,,,,,,,,,,,,,,,,,,
#,Start,date,1/1/2024,,,,,,,,,,,,,,,,,,,,
#,End,date,2/1/2024,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure
1/1/2024,15:00:00,off,heatOff,hold,Home,68,68,67,66,55.7,0,0,0,0,0.3,67.3,66,1,3,25,507,503,101360
1/1/2024,15:05:00,off,heatOff,hold,Home,68,68,66.8,65,55.7,0,0,0,0,0.4,67.2,65,1,3,26,511,505,101363
1/1/2024,15:10:00,off,heatOff,hold,Home,68,68,66.8,64,55.7,0,0,0,0,0.4,67.3,64,1,3,25,510,505,101363
1/1/2024,15:15:00,heat,heatOff,hold,Home,68,68,66.8,65,55.7,0,0,0,0,0.4,67.2,65,1,3,25,505,502,101361
1/1/2024,15:20:00,heat,heatOff,hold,Home,68,68,66.8,64,55.7,0,0,0,0,0.4,67.3,64,1,3,25,508,504,101364
1/1/2024,15:25:00,heat,heatOff,hold,Home,68,68,66.8,64,55.7,0,0,15,15,0.4,67.2,64,1,3,26,512,506,101370
1/1/2024,15:30:00,heat,compressorHeatStage1On,hold,Home,68,68,67.2,65,55.7,0,0,300,300,,67.2,65,1,3,27,524,511,101379
1/1/2024,15:35:00,heat,compressorHeatStage1On,hold,Home,68,68,67.5,65,55.7,0,0,300,300,,67.5,65,0,4,49,732,600,101380
1/1/2024,15:40:00,heat,compressorHeatStage1On,hold,Home,68,68,67.9,66,55.7,0,0,60,105,,67.9,66,0,4,62,892,655,101386
1/1/2024,15:45:00,heat,compressorHeatOff,hold,Home,68,68,68.2,66,55.7,0,0,0,0,,68.2,66,1,4,71,1017,719,101388
1/1/2024,15:50:00,heat,compressorHeatOff,hold,Home,68,68,68.4,67,55.7,0,0,0,0,,68.4,67,1,4,78,1124,785,101391
1/1/2024,15:55:00,heat,compressorHeatOff,hold,Home,68,68,68.2,68,55.7,0,0,0,0,,68.2,68,1,4,89,1343,903,101393
1/1/2024,16:00:00,heat,compressorHeatOff,hold,Home,68,68,68.2,69,56,0,0,0,0,,68.2,69,1,4,98,1525,987,101398
1/1/2024,16:05:00,heat,compressorHeatOff,hold,Home,68,68,68.4,69,56,0,0,0,0,,68.3,69,0,4,104,1678,1050,101403
1/1/2024,16:10:00,heat,compressorHeatOff,hold,Home,68,68,68.9,69,56,0,0,0,0,-0.2,68.7,69,1,4,113,1914,1137,101410
1/1/2024,16:15:00,heat,compressorHeatOff,hold,Home,68,68,68.7,68,56,0,0,0,0,-0.1,68.6,68,1,4,116,2010,1170,101415
1/1/2024,16:20:00,heat,compressorHeatOff,hold,Home,68,68,68.4,68,56,0,0,0,0,,68.4,68,1,4,116,2011,1170,101419
1/1/2024,16:25:00,heat,compressorHeatOff,hold,Home,68,68,68.5,67,56,0,0,0,0,,68.4,67,0,4,117,2036,1178,101421
1/1/2024,16:30:00,heat,compressorHeatOff,hold,Home,68,68,68.8,69,55,0,0,0,0,-0.2,68.6,69,0,4,123,2244,1243,101422
1/1/2024,16:35:00,heat,compressorHeatOff,hold,Home,68,68,68.6,68,55,0,0,0,0,,68.6,68,0,4,123,2241,1242,101419
1/1/2024,16:40:00,heat,compressorHeatOff,hold,Home,68,68,68.6,68,55,0,0,0,0,,68.6,68,1,4,126,2339,1270,101423
1/1/2024,16:45:00,heat,compressorHeatOff,hold,Home,68,68,68.5,68,55,0,0,0,0,,68.4,68,1,4,141,2959,1421,101429
1/1/2024,16:50:00,heat,compressorHeatOff,hold,Home,68,68,68.5,69,55,0,0,0,0,-0.2,68.3,69,1,4,153,3520,1540,101437
1/1/2024,16:55:00,heat,compressorHeatOff,hold,Home,68,68,68.6,69,55,0,0,0,0,-0.1,68.5,69,1,4,155,3604,1556,101446
1/1/2024,17:00:00,heat,compressorHeatOff,hold,Home,68,68,68.6,70,53.7,0,0,0,0,-0.2,68.4,70,1,4,180,5479,1809,101455
1/1/2024,17:05:00,heat,compressorHeatOff,hold,Home,68,68,68.7,71,53.7,0,0,0,0,-0.4,68.2,71,1,4,195,6583,1954,101460
1/1/2024,17:10:00,heat,compressorHeatOff,hold,Home,68,68,68.6,71,53.7,0,0,0,0,-0.5,68.1,71,1,4,216,9244,2166,101454
1/1/2024,17:15:00,heat,compressorHeatOff,hold,Home,68,68,68.4,70,53.7,0,0,0,0,-0.2,68.2,70,1,4,230,11268,2310,101450
1/1/2024,17:20:00,heat,compressorHeatOff,hold,Home,68,68,68.4,69,53.7,0,0,0,0,-0.1,68.3,69,0,4,222,9920,2225,101452
1/1/2024,17:25:00,heat,compressorHeatOff,hold,Home,68,68,68.5,69,53.7,0,0,0,0,-0.1,68.4,69,1,4,221,9812,2218,101458
1/1/2024,17:30:00,heat,compressorHeatOff,hold,Home,68,68,68.6,69,53.7,0,0,0,0,-0.2,68.4,69,1,4,235,12090,2354,101459
1/1/2024,17:35:00,heat,compressorHeatOff,hold,Home,68,68,68.3,69,53.7,0,0,0,0,,68.3,69,0,4,254,16132,2546,101459
1/1/2024,17:40:00,heat,compressorHeatOff,hold,Home,68,68,68.1,67,53.7,0,0,0,0,,68.1,67,1,4,249,15054,2500,101455
1/1/2024,17:45:00,heat,compressorHeatOff,hold,Home,68,68,68.1,68,53.7,0,0,0,0,,68,68,1,4,240,13182,2413,101460
1/1/2024,17:50:00,heat,compressorHeatOff,hold,Home,68,68,68,67,53.7,0,0,0,0,,68,67,1,4,234,11990,2350,101463
1/1/2024,17:55:00,heat,compressorHeatOff,hold,Home,68,68,67.9,67,53.7,0,0,0,0,,67.9,67,1,4,225,10497,2263,101466
1/1/2024,18:00:00,heat,compressorHeatOff,hold,Home,68,68,68,67,50.8,0,0,0,0,,68,67,0,4,221,9844,2220,101465
1/1/2024,18:05:00,heat,compressorHeatOff,hold,Home,68,68,68,67,50.8,0,0,0,0,,68,67,1,4,219,9550,2200,101471
1/1/2024,18:10:00,heat,compressorHeatOff,hold,Home,68,68,68.2,68,50.8,0,0,0,0,,68.2,68,0,4,214,8895,2153,101481
1/1/2024,18:15:00,heat,compressorHeatOff,hold,Home,68,68,68.7,70,50.8,0,0,0,0,-0.3,68.3,70,0,4,222,9934,2226,101487
1/1/2024,18:20:00,heat,compressorHeatOff,hold,Home,68,68,68.6,70,50.8,0,0,0,0,-0.2,68.3,70,0,4,218,9399,2190,101494
1/1/2024,18:25:00,heat,compressorHeatOff,hold,Home,68,68,68.7,71,50.8,0,0,0,0,-0.3,68.3,71,1,4,211,8405,2116,101503
1/1/2024,18:30:00,heat,compressorHeatOff,hold,Home,68,68,68.7,71,50.8,0,0,0,0,-0.3,68.3,71,0,4,209,8243,2103,101507
1/1/2024,18:35:00,heat,compressorHeatOff,hold,Home,68,68,68.7,71,50.8,0,0,0,0,-0.4,68.3,71,0,4,208,8099,2091,101511
1/1/2024,18:40:00,heat,compressorHeatOff,hold,Home,68,68,69,71,50.8,0,0,0,0,-0.6,68.3,71,1,4,206,7888,2074,101516
1/1/2024,18:45:00,heat,compressorHeatOff,hold,Home,68.8,68.8,68.9,71,50.8,0,0,60,60,-0.5,68.3,71,1,4,206,7822,2068,101516
1/1/2024,18:50:00,heat,compressorHeatStage1On,hold,Home,69,69,68.4,70,50.8,0,0,300,300,-0.3,68.1,70,0,4,204,7621,2051,101520
1/1/2024,18:55:00,heat,compressorHeatStage1On,hold,Home,69,69,68.4,70,50.8,0,0,300,300,-0.2,68.2,70,0,4,195,6633,1959,101525
1/1/2024,19:00:00,heat,compressorHeatStage1On,hold,Home,69,69,68.6,68,49.4,0,0,165,210,,68.6,68,0,4,186,5783,1868,101534
1/1/2024,19:05:00,heat,compressorHeatOff,hold,Home,69,69,68.8,68,49.4,0,0,0,0,,68.8,68,0,4,181,5388,1822,101538
1/1/2024,19:10:00,heat,compressorHeatOff,hold,Home,69,69,69,68,49.4,0,0,0,0,,69,68,0,4,179,5234,1803,101541
1/1/2024,19:15:00,heat,compressorHeatOff,hold,Home,69,69,69.1,68,49.4,0,0,0,0,,69.1,68,0,4,178,5139,1791,101546
1/1/2024,19:20:00,heat,compressorHeatOff,hold,Home,69,69,69.1,68,49.4,0,0,0,0,,69.1,68,0,4,176,4996,1772,101544
1/1/2024,19:25:00,heat,compressorHeatOff,hold,Home,69,69,69,68,49.4,0,0,0,0,,69,68,1,4,177,5007,1773,101544
1/1/2024,19:30:00,heat,compressorHeatOff,hold,Home,69,69,68.9,68,47.9,0,0,0,0,,68.9,68,1,4,178,5131,1789,101547
1/1/2024,19:35:00,heat,compressorHeatOff,hold,Home,69.8,69.8,68.8,69,47.9,0,0,255,255,-0.2,68.6,69,1,4,177,5056,1780,101540
1/1/2024,19:40:00,heat,compressorHeatStage1On,hold,Home,70,70,68.6,69,47.9,0,0,300,300,-0.1,68.5,69,1,4,173,4734,1736,101539
1/1/2024,19:45:00,heat,compressorHeatStage1On,hold,Home,70,70,68.9,67,47.9,0,0,300,300,,68.8,67,1,4,168,4397,1687,101546
1/1/2024,19:50:00,heat,compressorHeatStage1On,hold,Home,70,70,69.1,67,47.9,0,0,300,300,,69.1,67,1,4,167,4309,1674,101551
1/1/2024,19:55:00,heat,compressorHeatStage1On,hold,Home,70,70,69.2,67,47.9,0,0,300,300,,69.2,67,1,4,179,5253,1804,101553
1/1/2024,20:00:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,67,47.1,0,0,300,300,,69.4,67,1,4,189,6084,1902,101559
1/1/2024,20:05:00,heat,compressorHeatStage1On,hold,Home,70,70,69.8,66,47.1,0,0,150,195,,69.8,66,1,4,193,6453,1941,101573
1/1/2024,20:10:00,heat,compressorHeatOff,hold,Home,70,70,70.1,65,47.1,0,0,0,0,,70.1,65,0,4,193,6409,1936,101576
1/1/2024,20:15:00,heat,compressorHeatOff,hold,Home,70,70,70.3,65,47.1,0,0,0,0,,70.3,65,0,4,197,6792,1975,101579
1/1/2024,20:20:00,heat,compressorHeatOff,hold,Home,70,70,70.3,66,47.1,0,0,0,0,,70.3,66,1,4,194,6553,1951,101578
1/1/2024,20:25:00,heat,compressorHeatOff,hold,Home,70,70,70.2,67,47.1,0,0,0,0,,70.2,67,1,4,192,6347,1930,101582
1/1/2024,20:30:00,heat,compressorHeatOff,hold,Home,70,70,70,67,45.6,0,0,0,0,,70,67,1,4,189,6050,1898,101589
1/1/2024,20:35:00,heat,compressorHeatOff,hold,Home,70,70,70,67,45.6,0,0,0,0,,70,67,0,4,187,5836,1875,101593
1/1/2024,20:40:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,45.6,0,0,0,0,,70.1,67,0,4,186,5803,1871,101594
1/1/2024,20:45:00,heat,compressorHeatOff,hold,Home,70,70,70,68,45.6,0,0,0,0,,70,68,1,4,188,6011,1894,101595
1/1/2024,20:50:00,heat,compressorHeatOff,hold,Home,70,70,70,69,45.6,0,0,0,0,-0.2,69.8,69,1,4,191,6235,1918,101599
1/1/2024,20:55:00,heat,compressorHeatOff,hold,Home,70,70,70,69,45.6,0,0,0,0,-0.2,69.8,69,1,4,194,6493,1945,101603
1/1/2024,21:00:00,heat,compressorHeatOff,hold,Home,70,70,70.2,70,45.3,0,0,0,0,-0.3,69.8,70,1,4,197,6844,1980,101606
1/1/2024,21:05:00,heat,compressorHeatOff,hold,Home,70,70,70.2,70,45.3,0,0,0,0,-0.3,69.9,70,0,4,198,6956,1991,101605
1/1/2024,21:10:00,heat,compressorHeatOff,hold,Home,70,70,70.2,70,45.3,0,0,0,0,-0.3,69.9,70,0,4,200,7204,2014,101605
1/1/2024,21:15:00,heat,compressorHeatOff,hold,Home,70,70,70,68,45.3,0,0,0,0,-0.1,69.9,68,0,4,208,8094,2090,101608
1/1/2024,21:20:00,heat,compressorHeatOff,hold,Home,70,70,69.8,68,45.3,0,0,0,0,,69.8,68,1,4,215,8988,2160,101609
1/1/2024,21:25:00,heat,compressorHeatOff,hold,Home,70,70,69.9,70,45.3,0,0,0,0,-0.3,69.6,70,1,4,220,9622,2205,101613
1/1/2024,21:30:00,heat,compressorHeatOff,hold,Home,70,70,69.7,69,45.3,0,0,0,0,,69.6,69,1,4,231,11441,2318,101615
1/1/2024,21:35:00,heat,compressorHeatOff,hold,Home,70,70,69.8,70,45.3,0,0,0,0,-0.2,69.5,70,1,4,242,13431,2425,101619
1/1/2024,21:40:00,heat,compressorHeatOff,hold,Home,70,70,69.8,71,45.3,0,0,0,0,-0.4,69.4,71,1,4,245,14217,2463,101617
1/1/2024,21:45:00,heat,compressorHeatOff,hold,Home,70,70,69.6,71,45.3,0,0,0,0,-0.4,69.2,71,1,4,245,14011,2454,101615
1/1/2024,21:50:00,heat,compressorHeatOff,hold,Home,70,70,69.5,71,45.3,0,0,150,150,-0.4,69.1,71,0,4,248,14795,2490,101614
1/1/2024,21:55:00,heat,compressorHeatStage1On,hold,Home,70,70,69.6,72,45.3,0,0,300,300,-0.6,68.9,72,0,4,246,14348,2469,101618
1/1/2024,22:00:00,heat,compressorHeatStage1On,hold,Home,70,70,69.6,72,44.3,0,0,300,300,-0.5,69.1,72,1,4,235,12224,2363,101617
1/1/2024,22:05:00,heat,compressorHeatStage1On,hold,Home,70,70,69.8,72,44.3,0,0,300,300,-0.6,69.2,72,1,4,231,11418,2318,101614
1/1/2024,22:10:00,heat,compressorHeatStage1On,hold,Home,70,70,69.6,71,44.3,0,0,300,300,-0.4,69.1,71,1,4,228,10992,2293,101615
1/1/2024,22:15:00,heat,compressorHeatStage1On,hold,Home,70,70,69.6,71,44.3,0,0,300,300,-0.4,69.2,71,0,4,227,10701,2276,101621
1/1/2024,22:20:00,heat,compressorHeatStage1On,hold,Home,70,70,69.6,71,44.3,0,0,300,300,-0.4,69.2,71,1,4,228,10857,2285,101619
1/1/2024,22:25:00,heat,compressorHeatStage1On,hold,Home,70,70,69.7,72,44.3,0,0,150,195,-0.6,69.1,72,1,4,230,11281,2310,101617
1/1/2024,22:30:00,heat,compressorHeatOff,hold,Home,70,70,69.7,72,44.3,0,0,0,0,-0.6,69.1,72,1,4,235,12098,2357,101625
1/1/2024,22:35:00,heat,compressorHeatOff,hold,Home,70,70,69.8,72,44.3,0,0,0,0,-0.6,69.2,72,1,4,235,12103,2357,101625
1/1/2024,22:40:00,heat,compressorHeatOff,hold,Home,70,70,69.7,72,44.3,0,0,0,0,-0.6,69.1,72,1,4,234,11959,2349,101628
1/1/2024,22:45:00,heat,compressorHeatOff,hold,Home,70,70,69.7,72,44.3,0,0,0,0,-0.6,69.1,72,0,4,233,11693,2334,101625
1/1/2024,22:50:00,heat,compressorHeatOff,hold,Home,70,70,69.6,72,44.3,0,0,15,15,-0.5,69,72,0,4,231,11435,2320,101619
1/1/2024,22:55:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,71,44.3,0,0,300,300,-0.5,68.9,71,0,4,229,11103,2300,101617
1/1/2024,23:00:00,heat,compressorHeatStage1On,hold,Home,70,70,69.6,73,43.8,0,0,75,120,-0.7,68.8,73,0,4,225,10492,2262,101621
1/1/2024,23:05:00,heat,compressorHeatOff,hold,Home,70,70,69.4,72,43.8,0,0,270,270,-0.6,68.7,72,0,4,220,9707,2211,101622
1/1/2024,23:10:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,73,43.8,0,0,300,300,-0.8,68.6,73,0,4,215,8958,2158,101618
1/1/2024,23:15:00,heat,compressorHeatStage1On,hold,Home,70,70,69.2,71,43.8,0,0,300,300,-0.6,68.6,71,1,4,210,8275,2106,101618
1/1/2024,23:20:00,heat,compressorHeatStage1On,hold,Home,70,70,69.2,71,43.8,0,0,300,300,-0.5,68.7,71,1,4,204,7585,2048,101620
1/1/2024,23:25:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,70,43.8,0,0,300,300,-0.4,68.9,70,0,4,198,6994,1994,101615
1/1/2024,23:30:00,heat,compressorHeatStage1On,hold,Home,70,70,69.5,70,43.8,0,0,300,300,-0.2,69.2,70,0,4,193,6437,1939,101616
1/1/2024,23:35:00,heat,compressorHeatStage1On,hold,Home,70,70,69.5,68,43.8,0,0,300,300,,69.5,68,0,4,187,5896,1881,101615
1/1/2024,23:40:00,heat,compressorHeatStage1On,hold,Home,70,70,69.7,68,43.8,0,0,165,210,,69.7,68,1,4,182,5414,1825,101615
1/1/2024,23:45:00,heat,compressorHeatOff,hold,Home,70,70,69.9,67,43.8,0,0,0,0,,69.9,67,0,4,177,5057,1780,101610
1/1/2024,23:50:00,heat,compressorHeatOff,hold,Home,70,70,70.1,66,43.8,0,0,0,0,,70.1,66,0,4,175,4912,1761,101612
1/1/2024,23:55:00,heat,compressorHeatOff,hold,Home,70,70,70.2,66,43.8,0,0,0,0,,70.2,66,0,4,174,4818,1748,101613
1/2/2024,0:00:00,heat,compressorHeatOff,hold,Home,70,70,70.2,66,43.5,0,0,0,0,,70.2,66,0,4,173,4750,1738,101620
1/2/2024,0:05:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,43.5,0,0,0,0,,70.1,67,0,4,172,4693,1730,101624
1/2/2024,0:10:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,43.5,0,0,0,0,,70.1,67,0,4,170,4578,1714,101623
1/2/2024,0:15:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,43.5,0,0,0,0,,70.1,67,0,4,169,4469,1698,101618
1/2/2024,0:20:00,heat,compressorHeatOff,hold,Home,70,70,69.9,67,43.5,0,0,0,0,,69.9,67,0,4,167,4359,1681,101612
1/2/2024,0:25:00,heat,compressorHeatOff,hold,Home,70,70,69.8,67,43.5,0,0,0,0,,69.8,67,0,4,166,4257,1666,101606
1/2/2024,0:30:00,heat,compressorHeatOff,hold,Home,70,70,69.8,67,42.8,0,0,0,0,,69.8,67,0,4,165,4181,1654,101606
1/2/2024,0:35:00,heat,compressorHeatOff,hold,Home,70,70,69.6,67,42.8,0,0,0,0,,69.6,67,0,4,164,4134,1647,101609
1/2/2024,0:40:00,heat,compressorHeatOff,hold,Home,70,70,69.6,67,42.8,0,0,0,0,,69.6,67,0,4,162,4048,1633,101609
1/2/2024,0:45:00,heat,compressorHeatOff,hold,Home,70,70,69.6,67,42.8,0,0,0,0,,69.6,67,0,4,162,4010,1626,101608
1/2/2024,0:50:00,heat,compressorHeatOff,hold,Home,70,70,69.6,67,42.8,0,0,0,0,,69.6,67,0,4,161,3971,1620,101611
1/2/2024,0:55:00,heat,compressorHeatOff,hold,Home,70,70,69.4,67,42.8,0,0,270,270,,69.4,67,0,4,161,3979,1621,101611
1/2/2024,1:00:00,heat,compressorHeatStage1On,hold,Home,70,70,69.2,69,42.7,0,0,300,300,,69.2,69,0,4,156,3662,1566,101608
1/2/2024,1:05:00,heat,compressorHeatStage1On,hold,Home,70,70,69.3,69,42.7,0,0,300,300,,69.3,69,0,4,150,3355,1508,101605
1/2/2024,1:10:00,heat,compressorHeatStage1On,hold,Home,70,70,69.5,68,42.7,0,0,300,300,,69.5,68,0,4,147,3197,1477,101606
1/2/2024,1:15:00,heat,compressorHeatStage1On,hold,Home,70,70,69.7,67,42.7,0,0,300,300,,69.7,67,0,4,145,3126,1462,101608
1/2/2024,1:20:00,heat,compressorHeatOff,hold,Home,70,70,69.8,67,42.7,0,0,0,45,,69.8,67,0,4,143,3028,1441,101606
1/2/2024,1:25:00,heat,compressorHeatOff,hold,Home,70,70,69.9,67,42.7,0,0,0,0,,69.9,67,0,4,140,2894,1411,101610
1/2/2024,1:30:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,42.7,0,0,0,0,,70.1,67,0,4,139,2849,1400,101612
1/2/2024,1:35:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,42.7,0,0,0,0,,70.1,67,0,4,139,2842,1399,101618
1/2/2024,1:40:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,42.7,0,0,0,0,,70.1,67,0,4,138,2803,1389,101626
1/2/2024,1:45:00,heat,compressorHeatOff,hold,Home,70,70,70,67,42.7,0,0,0,0,,70,67,0,4,138,2791,1387,101625
1/2/2024,1:50:00,heat,compressorHeatOff,hold,Home,70,70,70,67,42.7,0,0,0,0,,70,67,0,4,137,2745,1376,101625
1/2/2024,1:55:00,heat,compressorHeatOff,hold,Home,70,70,69.8,67,42.7,0,0,0,0,,69.8,67,0,4,135,2685,1361,101623
1/2/2024,2:00:00,heat,compressorHeatOff,hold,Home,70,70,69.6,67,42.2,0,0,0,0,,69.6,67,0,4,133,2614,1343,101626
1/2/2024,2:05:00,heat,compressorHeatOff,hold,Home,70,70,69.5,67,42.2,0,0,180,180,,69.5,67,0,4,132,2540,1324,101631
1/2/2024,2:10:00,heat,compressorHeatStage1On,hold,Home,70,70,69.3,68,42.2,0,0,300,300,,69.3,68,0,4,127,2375,1280,101630
1/2/2024,2:15:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,67,42.2,0,0,300,300,,69.4,67,0,4,123,2238,1241,101626
1/2/2024,2:20:00,heat,compressorHeatStage1On,hold,Home,70,70,69.8,67,42.2,0,0,285,300,,69.8,67,0,4,121,2157,1217,101613
1/2/2024,2:25:00,heat,compressorHeatOff,hold,Home,70,70,70,67,42.2,0,0,0,30,,70,67,0,4,119,2090,1196,101613
1/2/2024,2:30:00,heat,compressorHeatOff,hold,Home,70,70,70.2,66,42.2,0,0,0,0,,70.2,66,0,4,117,2037,1179,101616
1/2/2024,2:35:00,heat,compressorHeatOff,hold,Home,70,70,70.4,66,42.2,0,0,0,0,,70.4,66,0,4,117,2030,1176,101621
1/2/2024,2:40:00,heat,compressorHeatOff,hold,Home,70,70,70.4,66,42.2,0,0,0,0,,70.4,66,0,4,117,2035,1178,101622
1/2/2024,2:45:00,heat,compressorHeatOff,hold,Home,70,70,70.4,66,42.2,0,0,0,0,,70.4,66,0,4,117,2031,1177,101621
1/2/2024,2:50:00,heat,compressorHeatOff,hold,Home,70,70,70.3,66,42.2,0,0,0,0,,70.3,66,0,4,116,2008,1169,101622
1/2/2024,2:55:00,heat,compressorHeatOff,hold,Home,70,70,70.2,66,42.2,0,0,0,0,,70.2,66,0,4,115,1976,1158,101615
1/2/2024,3:00:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,41.8,0,0,0,0,,70.1,67,0,4,114,1935,1145,101619
1/2/2024,3:05:00,heat,compressorHeatOff,hold,Home,70,70,70,67,41.8,0,0,0,0,,70,67,0,4,112,1888,1128,101620
1/2/2024,3:10:00,heat,compressorHeatOff,hold,Home,70,70,69.8,67,41.8,0,0,0,0,,69.8,67,0,4,111,1853,1116,101618
1/2/2024,3:15:00,heat,compressorHeatOff,hold,Home,70,70,69.7,67,41.8,0,0,0,0,,69.7,67,0,4,110,1826,1106,101604
1/2/2024,3:20:00,heat,compressorHeatOff,hold,Home,70,70,69.5,67,41.8,0,0,210,210,,69.5,67,0,4,110,1837,1110,101594
1/2/2024,3:25:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,68,41.8,0,0,300,300,,69.4,68,1,4,107,1748,1077,101590
1/2/2024,3:30:00,heat,compressorHeatStage1On,hold,Home,70,70,69.6,67,43.7,0,0,300,300,,69.6,67,0,4,104,1683,1052,101590
1/2/2024,3:35:00,heat,compressorHeatStage1On,hold,Home,70,70,69.8,66,43.7,0,0,180,225,,69.8,66,0,4,103,1657,1042,101593
1/2/2024,3:40:00,heat,compressorHeatOff,hold,Home,70,70,69.9,66,43.7,0,0,0,0,,69.9,66,0,4,103,1642,1036,101592
1/2/2024,3:45:00,heat,compressorHeatOff,hold,Home,70,70,70,67,43.7,0,0,0,0,,70,67,0,4,101,1610,1023,101585
1/2/2024,3:50:00,heat,compressorHeatOff,hold,Home,70,70,70.1,67,43.7,0,0,0,0,,70.1,67,0,4,106,1743,1074,101580
1/2/2024,3:55:00,heat,compressorHeatOff,hold,Home,70,70,70.2,67,43.7,0,0,0,0,,70.2,67,0,4,124,2259,1246,101573
1/2/2024,4:00:00,heat,compressorHeatOff,hold,Home,70,70,70.1,66,43.4,0,0,0,0,,70.1,66,0,4,127,2384,1283,101576
1/2/2024,4:05:00,heat,compressorHeatOff,hold,Home,70,70,70,65,43.4,0,0,0,0,,70,65,0,4,126,2351,1273,101578
1/2/2024,4:10:00,heat,compressorHeatOff,hold,Home,70,70,69.9,66,43.4,0,0,0,0,,69.9,66,0,4,124,2269,1250,101590
1/2/2024,4:15:00,heat,compressorHeatOff,hold,Home,70,70,69.8,66,43.4,0,0,0,0,,69.8,66,0,4,122,2197,1228,101599
1/2/2024,4:20:00,heat,compressorHeatOff,hold,Home,70,70,69.8,67,43.4,0,0,0,0,,69.8,67,0,4,119,2108,1201,101600
1/2/2024,4:25:00,heat,compressorHeatOff,hold,Home,70,70,69.7,67,43.4,0,0,0,0,,69.7,67,0,4,117,2028,1176,101613
1/2/2024,4:30:00,heat,compressorHeatOff,hold,Home,70,70,69.6,69,43.4,0,0,75,75,,69.6,69,1,4,109,1792,1093,101623
1/2/2024,4:35:00,heat,compressorHeatStage1On,hold,Home,70,70,69.2,69,43.4,0,0,300,300,,69.2,69,0,4,99,1562,1002,101617
1/2/2024,4:40:00,heat,compressorHeatStage1On,hold,Home,70,70,69,69,43.4,0,0,300,300,,69,69,1,4,95,1463,959,101617
1/2/2024,4:45:00,heat,compressorHeatStage1On,hold,Home,70,70,68.9,71,43.4,0,0,300,300,,68.9,71,1,4,95,1469,962,101614
1/2/2024,4:50:00,heat,compressorHeatStage1On,hold,Home,70,70,69.1,70,43.4,0,0,300,300,,69.1,70,1,4,93,1427,943,101607
1/2/2024,4:55:00,heat,compressorHeatStage1On,hold,Home,70,70,69.3,69,43.4,0,0,300,300,,69.3,69,1,4,86,1280,871,101600
1/2/2024,5:00:00,off,compressorHeatStage1On,hold,Home,70,70,69.8,69,43.9,0,0,165,210,,69.8,69,1,4,83,1218,839,101594
1/2/2024,5:05:00,off,compressorHeatOff,hold,Home,70,70,70.2,69,43.9,0,0,0,0,,70.2,69,0,4,86,1274,867,101580
1/2/2024,5:10:00,off,compressorHeatOff,hold,Home,70,70,70.3,69,43.9,0,0,0,0,0.1,70.4,69,1,4,90,1364,914,101581
1/2/2024,5:15:00,off,heatOff,hold,Home,70,70,70.1,69,43.9,0,0,0,0,0.3,70.4,69,1,4,91,1369,916,101585
1/2/2024,5:20:00,off,heatOff,hold,Home,70,70,70.1,69,43.9,0,0,0,0,0.2,70.4,69,1,4,91,1383,922,101590
1/2/2024,5:25:00,off,heatOff,hold,Home,70,70,70.1,69,43.9,0,0,0,0,0.3,70.4,69,1,4,95,1471,963,101597
1/2/2024,5:30:00,off,heatOff,hold,Home,70,70,70.1,69,43.9,0,0,0,0,0.3,70.4,69,1,4,98,1539,993,101607
1/2/2024,5:35:00,off,heatOff,hold,Home,70,70,70.1,69,43.9,0,0,0,0,0.3,70.4,69,1,4,106,1719,1066,101611
1/2/2024,5:40:00,off,heatOff,hold,Home,70,70,70.2,69,43.9,0,0,0,0,0.2,70.4,69,1,4,111,1854,1116,101619
1/2/2024,5:45:00,off,heatOff,hold,Home,70,70,70.2,69,43.9,0,0,0,0,0.3,70.5,69,1,4,112,1893,1130,101632
1/2/2024,5:50:00,off,heatOff,hold,Home,70,70,70.3,69,43.9,0,0,0,0,0.2,70.5,69,1,4,112,1905,1134,101639
